#time,accel_x,accel_y,accel_z
152.758455,2516.700203,5033.400406,-75077.358804
152.761100,5921.647536,5181.441594,-74311.263306
152.763745,28571.949361,592.164754,-64505.240932
152.766388,4885.359217,-7550.100608,-72625.853210
152.769032,1036.288319,-3404.947333,-75537.016103
152.771675,19837.519246,4589.276840,-68795.375720
152.774319,21465.972318,12583.501014,-66956.746525
152.776962,-6957.935855,2220.617826,-74004.825107
152.779606,3404.947333,-3404.947333,-73851.606007
152.782249,19245.354492,-2072.576638,-69561.471218
152.784893,18209.066173,148.041188,-67263.184724
152.787536,1776.494261,5033.400406,-72932.291410
152.790180,4441.235652,-592.164754,-74464.482406
152.792824,22946.384202,5625.565159,-67109.965625
152.795467,9918.759623,30792.567187,-70327.566716
152.798111,4589.276840,-3404.947333,-71859.757712
152.800754,11843.295072,-11103.089130,-72012.976812
152.803398,9770.718434,13915.871710,-73085.510509
152.806041,14508.036463,16876.695478,-67569.622924
152.808685,15248.242405,29164.114115,-68642.156621
152.811328,5477.523971,6365.771101,-73851.606007
152.813972,5033.400406,-13619.789333,-72319.415011
152.816615,18357.107362,3404.947333,-66497.089226
152.819259,12731.542202,3701.029710,-70480.785816
152.821902,-3108.864956,148.041188,-76915.987999
152.824546,20133.601622,12287.418637,-68335.718422
152.827190,15692.365970,2960.823768,-68795.375720
152.829833,-740.205942,-21021.848753,-75537.016103
152.832477,6809.894666,-740.205942,-73851.606007
152.835120,21465.972318,2664.741391,-68029.280222
152.837764,9178.553681,-1036.288319,-68182.499322
152.840407,-3108.864956,3108.864956,-74617.701505
152.843051,17912.983796,3701.029710,-70634.004916
152.845694,22502.260637,6661.853478,-70174.347617
152.848338,11399.171507,21762.054695,-70940.443115
152.850981,-3404.947333,-3701.029710,-70174.347617
152.853625,4737.318029,-8586.388927,-71093.662214
152.856268,28127.825796,444.123565,-66650.308326
152.858912,7698.141797,4737.318029,-74004.825107
152.861556,296.082377,16580.613101,-73085.510509
152.864199,16136.489536,7254.018232,-66037.431928
152.866843,15100.201217,10510.924376,-68948.594820
152.869486,4737.318029,8734.430116,-74158.044206
152.872124,14211.954086,7550.100608,-69408.252119
152.874763,13767.830521,13619.789333,-69867.909418
152.877401,16876.695478,6365.771101,-70480.785816
152.880039,444.123565,9918.759623,-72932.291410
152.882677,11103.089130,7254.018232,-68335.718422
152.885315,16136.489536,6069.688724,-69101.813920
152.887953,5329.482782,14656.077652,-72625.853210
152.890592,9918.759623,34493.596897,-70327.566716
152.893230,14063.912898,-6809.894666,-68488.937521
152.895868,9030.512492,7698.141797,-72012.976812
152.898506,11843.295072,444.123565,-72319.415011
152.901144,10955.047942,-3108.864956,-70327.566716
152.903783,15100.201217,25018.960840,-69255.033019
152.906421,7105.977043,5329.482782,-71859.757712
152.909059,3404.947333,3701.029710,-72779.072310
152.911697,22502.260637,10955.047942,-66650.308326
152.914335,9326.594869,7994.224174,-68335.718422
152.916974,888.247130,6365.771101,-72319.415011
152.919612,15248.242405,3997.112087,-70940.443115
152.922250,15100.201217,11103.089130,-70021.128517
152.924888,11103.089130,8882.471304,-71246.881314
152.927526,5329.482782,8586.388927,-72472.634111
152.930164,15544.324782,-1924.535449,-69561.471218
152.932803,19837.519246,11251.130318,-71553.319513
152.935441,-3256.906145,20429.683999,-74004.825107
152.938079,13767.830521,4145.153275,-65730.993728
152.940717,6661.853478,11991.336260,-70021.128517
152.943355,25463.084405,-5329.482782,-68182.499322
152.945994,9178.553681,-3997.112087,-71400.100414
152.948632,-6957.935855,10658.965565,-75230.577904
152.951270,26203.290347,-1184.329507,-66037.431928
152.953908,8586.388927,5181.441594,-71859.757712
152.956546,9030.512492,-5921.647536,-72932.291410
152.959185,11103.089130,-444.123565,-70634.004916
152.961823,11843.295072,3108.864956,-70940.443115
152.964461,15396.283594,-2664.741391,-70787.224015
152.967099,5329.482782,6217.729913,-71859.757712
152.969737,7254.018232,-888.247130,-69255.033019
152.972375,12731.542202,-1184.329507,-70021.128517
152.975014,18653.189738,-296.082377,-68795.375720
152.977646,13471.748144,148.041188,-72012.976812
152.980279,1776.494261,-3552.988522,-73851.606007
152.982912,14063.912898,-9474.636058,-69408.252119
152.985545,11547.212695,14359.995275,-71400.100414
152.988178,4589.276840,13027.624579,-72166.195912
152.990811,15840.407159,12435.459826,-69714.690318
152.993444,10066.800811,296.082377,-71093.662214
