#time,accel_x,accel_y,accel_z
260.214637,-5625.565159,3552.988522,-68335.718422
260.217108,-28127.825796,-5181.441594,-71093.662214
260.219579,7254.018232,-444.123565,-56537.847752
260.222051,33309.267390,7698.141797,-72625.853210
260.224522,46929.056723,444.123565,-59449.010645
260.226994,-71355.852809,-22650.301825,-68642.156621
260.229465,-32865.143825,4145.153275,-69561.471218
260.231936,55219.363273,8882.471304,-68948.594820
260.234408,47965.345042,4589.276840,-69561.471218
260.236879,1628.453072,444.123565,-60674.763442
260.239350,-79053.994606,-18357.107362,-65577.774629
260.241822,-26647.413912,-2072.576638,-69408.252119
260.244293,64249.875766,14063.912898,-66343.870127
260.246765,32272.979071,4441.235652,-64045.583633
260.249236,-44560.397708,3552.988522,-66037.431928
260.251707,-34493.596897,0.000000,-65424.555529
260.254179,11103.089130,3997.112087,-71553.319513
260.256650,44708.438897,2960.823768,-68948.594820
260.259121,10510.924376,-4589.276840,-62206.954438
260.261593,-38194.626607,-5033.400406,-65577.774629
260.264064,-8142.265362,3552.988522,-66803.527426
260.266536,45152.562462,-7994.224174,-67416.403824
260.269007,-7550.100608,-1480.411884,-69408.252119
260.271478,-1924.535449,4737.318029,-59449.010645
260.273950,21614.013506,14211.954086,-60827.982541
260.276421,33901.432144,7846.182985,-62206.954438
260.278892,-25759.166782,-14063.912898,-74311.263306
260.281364,-10510.924376,-2812.782580,-62206.954438
260.283835,15840.407159,3108.864956,-63279.488135
260.286307,3404.947333,-592.164754,-70480.785816
260.288778,5773.606348,-444.123565,-68642.156621
260.291249,-4589.276840,-5033.400406,-65424.555529
260.293721,1924.535449,-3256.906145,-63126.269035
260.296192,3108.864956,2812.782580,-68642.156621
260.298663,-3108.864956,-740.205942,-69867.909418
260.301171,-12287.418637,-592.164754,-67263.184724
260.303680,5329.482782,2072.576638,-62666.611736
260.306188,6069.688724,-2368.659014,-71400.100414
260.308696,33161.226202,14063.912898,-64811.679131
260.311204,6513.812290,148.041188,-66343.870127
260.313712,-30644.525999,1332.370696,-58376.476948
260.316220,-23242.466579,8734.430116,-72625.853210
260.318728,64101.834577,14804.118840,-73238.729609
260.321236,39230.914926,1480.411884,-58070.038748
260.323744,-58180.187041,-4589.276840,-68642.156621
260.326252,-30200.402434,-2664.741391,-67722.842023
260.328760,76537.294403,10510.924376,-69255.033019
260.331268,57291.939911,9918.759623,-68335.718422
260.333776,-13915.871710,3701.029710,-59755.448844
260.336284,-58624.310606,-15396.283594,-68182.499322
